,AAPL,AMZN,GOOGL,MSFT
1993-10-25,0.2195,,,1.5598
1993-10-26,0.2177,,,1.5404
1993-10-27,0.2323,,,1.5476
1993-10-28,0.2269,,,1.5307
1993-10-29,0.225,,,1.5524
1993-11-01,0.2305,,,1.5669
1993-11-02,0.2397,,,1.5549
1993-11-03,0.2314,,,1.521
1993-11-04,0.236,,,1.4823
1993-11-05,0.2332,,,1.5259
1993-11-08,0.225,,,1.521
1993-11-09,0.2204,,,1.5162
1993-11-10,0.225,,,1.5766
1993-11-11,0.2296,,,1.5815
1993-11-12,0.2323,,,1.5863
1993-11-15,0.2342,,,1.5598
1993-11-16,0.2488,,,1.5937
1993-11-17,0.2451,,,1.5646
1993-11-18,0.2451,,,1.5549
1993-11-19,0.2424,,,1.5524
1993-11-22,0.2387,,,1.4919
1993-11-23,0.2424,,,1.4991
1993-11-24,0.2424,,,1.5259
1993-11-26,0.2396,,,1.5307
1993-11-29,0.2332,,,1.5404
1993-11-30,0.2314,,,1.5501
1993-12-01,0.2314,,,1.5791
1993-12-02,0.2332,,,1.6057
1993-12-03,0.2314,,,1.6615
1993-12-06,0.2369,,,1.6444
1993-12-07,0.2369,,,1.6566
1993-12-08,0.2341,,,1.6179
1993-12-09,0.2203,,,1.5718
1993-12-10,0.2075,,,1.5863
1993-12-13,0.2167,,,1.5766
1993-12-14,0.2139,,,1.5501
1993-12-15,0.2185,,,1.5452
1993-12-16,0.2157,,,1.5501
1993-12-17,0.2167,,,1.5598
1993-12-20,0.2093,,,1.5888
1993-12-21,0.202,,,1.5985
1993-12-22,0.2056,,,1.5718
1993-12-23,0.2001,,,1.5669
1993-12-27,0.2093,,,1.5598
1993-12-28,0.2139,,,1.6034
1993-12-29,0.2093,,,1.5791
1993-12-30,0.2185,,,1.5743
1993-12-31,0.2148,,,1.5621
1994-01-03,0.2194,,,1.5524
1994-01-04,0.2314,,,1.5598
1994-01-05,0.2479,,,1.5937
1994-01-06,0.2405,,,1.6396
1994-01-07,0.2433,,,1.6518
1994-01-10,0.247,,,1.6615
1994-01-11,0.2341,,,1.6518
1994-01-12,0.224,,,1.6566
1994-01-13,0.2249,,,1.6541
1994-01-14,0.2277,,,1.659
1994-01-17,0.2231,,,1.6421
1994-01-18,0.2157,,,1.6396
1994-01-19,0.2148,,,1.613
1994-01-20,0.2194,,,1.6712
1994-01-21,0.2452,,,1.6712
1994-01-24,0.2571,,,1.6518
1994-01-25,0.2488,,,1.6493
1994-01-26,0.246,,,1.6324
1994-01-27,0.2507,,,1.6324
1994-01-28,0.2497,,,1.6444
1994-01-31,0.2405,,,1.6493
1994-02-01,0.2442,,,1.6493
1994-02-02,0.2424,,,1.6276
1994-02-03,0.246,,,1.6373
1994-02-04,0.246,,,1.5743
1994-02-07,0.269,,,1.5646
1994-02-08,0.2634,,,1.5259
1994-02-09,0.2671,,,1.5427
1994-02-10,0.269,,,1.5379
1994-02-11,0.2726,,,1.5259
1994-02-14,0.2726,,,1.533
1994-02-15,0.2736,,,1.5452
1994-02-16,0.2708,,,1.5259
1994-02-17,0.2726,,,1.5233
1994-02-18,0.2671,,,1.5501
1994-02-22,0.2745,,,1.5404
1994-02-23,0.2745,,,1.5694
1994-02-24,0.2699,,,1.5476
1994-02-25,0.2653,,,1.5694
1994-02-28,0.269,,,1.5985
1994-03-01,0.2671,,,1.613
1994-03-02,0.2625,,,1.6034
1994-03-03,0.2634,,,1.5694
1994-03-04,0.2708,,,1.5694
1994-03-07,0.2791,,,1.5743
1994-03-08,0.2726,,,1.5694
1994-03-09,0.2763,,,1.5669
1994-03-10,0.2745,,,1.5669
1994-03-11,0.2745,,,1.584
1994-03-14,0.281,,,1.6251
1994-03-15,0.2773,,,1.6444
1994-03-16,0.2708,,,1.6421
1994-03-17,0.269,,,1.6373
1994-03-18,0.2681,,,1.6421
1994-03-21,0.2616,,,1.613
1994-03-22,0.2579,,,1.6421
1994-03-23,0.2589,,,1.6712
1994-03-24,0.2552,,,1.6905
1994-03-25,0.2413,,,1.6954
1994-03-28,0.245,,,1.6735
1994-03-29,0.2413,,,1.5985
1994-03-30,0.2395,,,1.6202
1994-03-31,0.245,,,1.6421
1994-04-04,0.245,,,1.6373
1994-04-05,0.2468,,,1.7002
1994-04-06,0.2468,,,1.7245
1994-04-07,0.246,,,1.739
1994-04-08,0.2468,,,1.6857
1994-04-11,0.2468,,,1.6857
1994-04-12,0.2358,,,1.6421
1994-04-13,0.234,,,1.6444
1994-04-14,0.2321,,,1.6299
1994-04-15,0.2229,,,1.6444
1994-04-18,0.2183,,,1.6082
1994-04-19,0.2137,,,1.7074
1994-04-20,0.2082,,,1.7341
1994-04-21,0.2183,,,1.7729
1994-04-22,0.2192,,,1.7777
1994-04-25,0.2284,,,1.8165
1994-04-26,0.2303,,,1.8395
1994-04-28,0.2229,,,1.7849
1994-04-29,0.2211,,,1.7923
1994-05-02,0.2284,,,1.8504
1994-05-03,0.2229,,,1.8116
1994-05-04,0.2432,,,1.843
1994-05-05,0.2423,,,1.8285
1994-05-06,0.2381,,,1.7923
1994-05-09,0.2303,,,1.7874
1994-05-10,0.2284,,,1.8213
1994-05-11,0.2229,,,1.8116
1994-05-12,0.2188,,,1.831
1994-05-13,0.2211,,,1.8698
1994-05-16,0.2174,,,1.8407
1994-05-17,0.2164,,,1.8333
1994-05-18,0.2256,,,1.8806
1994-05-19,0.2368,,,1.906
1994-05-20,0.2289,,,1.894
1994-05-23,0.2247,,,1.9593
1994-05-24,0.2266,,,1.9814
1994-05-25,0.2303,,,2.0345
1994-05-26,0.2247,,,2.0151
1994-05-27,0.2215,,,2.0298
1994-05-31,0.2164,,,2.0829
1994-06-01,0.209,,,2.0538
1994-06-02,0.2025,,,2.0248
1994-06-03,0.2043,,,2.0492
1994-06-06,0.2025,,,2.112
1994-06-07,0.2034,,,2.0783
1994-06-08,0.1932,,,2.0151
1994-06-09,0.1997,,,2.0248
1994-06-10,0.1961,,,2.0368
1994-06-13,0.1997,,,2.0492
1994-06-14,0.2002,,,2.0755
1994-06-15,0.2057,,,2.1023
1994-06-16,0.1951,,,2.0755
1994-06-17,0.1961,,,2.0538
1994-06-20,0.2006,,,2.0732
1994-06-21,0.1924,,,2.0395
1994-06-22,0.1942,,,1.9957
1994-06-23,0.1858,,,1.9426
1994-06-24,0.1895,,,1.9182
1994-06-27,0.1942,,,2.0104
1994-06-28,0.1979,,,1.9884
1994-06-29,0.1932,,,1.9911
1994-06-30,0.1961,,,2.0008
1994-07-01,0.1905,,,1.9473
1994-07-05,0.1961,,,1.9039
1994-07-06,0.1932,,,1.8721
1994-07-07,0.1983,,,1.9523
1994-07-08,0.2002,,,1.9182
1994-07-11,0.1997,,,1.8748
1994-07-12,0.2099,,,1.8601
1994-07-13,0.2197,,,1.9182
1994-07-14,0.2117,,,1.8891
1994-07-15,0.209,,,1.8845
1994-07-18,0.2099,,,1.957
1994-07-19,0.2049,,,1.9426
1994-07-20,0.1969,,,1.8748
1994-07-21,0.2071,,,1.8504
1994-07-22,0.2293,,,1.9593
1994-07-25,0.2344,,,1.9837
1994-07-26,0.2321,,,1.9523
1994-07-27,0.2298,,,1.9182
1994-07-28,0.2358,,,1.9182
1994-07-29,0.2492,,,1.9957
1994-08-01,0.247,,,2.0686
1994-08-02,0.2409,,,2.0465
1994-08-03,0.2451,,,2.0686
1994-08-04,0.246,,,2.0442
1994-08-05,0.246,,,2.0345
1994-08-08,0.2497,,,2.0538
1994-08-09,0.2488,,,2.0732
1994-08-10,0.2562,,,2.0976
1994-08-11,0.2538,,,2.141
1994-08-12,0.2571,,,2.141
1994-08-15,0.2571,,,2.1096
1994-08-16,0.258,,,2.1267
1994-08-17,0.2598,,,2.1654
1994-08-18,0.2571,,,2.1507
1994-08-19,0.2589,,,2.1267
1994-08-22,0.2589,,,2.117
1994-08-23,0.2598,,,2.1507
1994-08-24,0.2589,,,2.1604
1994-08-25,0.2603,,,2.1775
1994-08-26,0.2654,,,2.2042
1994-08-29,0.2627,,,2.2112
1994-08-30,0.2691,,,2.2623
1994-08-31,0.2687,,,2.2526
1994-09-01,0.2598,,,2.1751
1994-09-02,0.2627,,,2.1701
1994-09-06,0.264,,,2.1701
1994-09-07,0.2682,,,2.2042
1994-09-08,0.2682,,,2.2453
1994-09-09,0.2654,,,2.2042
1994-09-12,0.2654,,,2.1751
1994-09-13,0.2658,,,2.2306
1994-09-14,0.2608,,,2.2333
1994-09-15,0.2673,,,2.2573
1994-09-16,0.2701,,,2.2042
1994-09-19,0.2635,,,2.2042
1994-09-20,0.2566,,,2.1701
1994-09-21,0.2534,,,2.2185
1994-09-22,0.2515,,,2.2089
1994-09-23,0.252,,,2.1701
1994-09-26,0.252,,,2.153
1994-09-27,0.2515,,,2.1895
1994-09-28,0.2515,,,2.2089
1994-09-29,0.2534,,,2.1895
1994-09-30,0.2501,,,2.1751
1994-10-03,0.2459,,,2.1654
1994-10-04,0.2506,,,2.1313
1994-10-05,0.2812,,,2.1507
1994-10-06,0.2691,,,2.112
1994-10-07,0.2747,,,2.1073
1994-10-10,0.2886,,,2.1217
1994-10-11,0.2942,,,2.1627
1994-10-12,0.3128,,,2.1798
1994-10-13,0.3053,,,2.2185
1994-10-14,0.3053,,,2.1678
1994-10-17,0.2951,,,2.1364
1994-10-18,0.3062,,,2.1945
1994-10-19,0.3062,,,2.2333
1994-10-20,0.3044,,,2.3108
1994-10-21,0.3165,,,2.3011
1994-10-24,0.3137,,,2.2817
1994-10-25,0.3165,,,2.3131
1994-10-26,0.3211,,,2.3639
1994-10-27,0.3174,,,2.3883
1994-10-28,0.3128,,,2.4076
1994-10-31,0.3206,,,2.4414
1994-11-01,0.3202,,,2.4317
1994-11-02,0.3072,,,2.4414
1994-11-03,0.3081,,,2.427
1994-11-04,0.2998,,,2.3832
1994-11-07,0.3025,,,2.398
1994-11-08,0.3137,,,2.4658
1994-11-09,0.3091,,,2.4704
1994-11-10,0.3067,,,2.4681
1994-11-11,0.3053,,,2.4123
1994-11-14,0.3155,,,2.4995
1994-11-15,0.3072,,,2.5018
1994-11-16,0.3039,,,2.5041
1994-11-17,0.297,,,2.4898
1994-11-18,0.2978,,,2.4848
1994-11-21,0.2839,,,2.4607
1994-11-22,0.2783,,,2.4026
1994-11-23,0.2746,,,2.3832
1994-11-25,0.2811,,,2.4123
1994-11-28,0.2815,,,2.4561
1994-11-29,0.2848,,,2.4848
1994-11-30,0.2774,,,2.4367
1994-12-01,0.2695,,,2.4243
1994-12-02,0.2722,,,2.451
1994-12-05,0.2769,,,2.4534
1994-12-06,0.2797,,,2.4561
1994-12-07,0.2727,,,2.4414
1994-12-08,0.2672,,,2.422
1994-12-09,0.2699,,,2.4464
1994-12-12,0.2718,,,2.4464
1994-12-13,0.2709,,,2.4317
1994-12-14,0.2821,,,2.451
1994-12-15,0.2765,,,2.4607
1994-12-16,0.2774,,,2.4561
1994-12-19,0.2914,,,2.427
1994-12-20,0.2867,,,2.3205
1994-12-21,0.2858,,,2.3832
1994-12-22,0.2876,,,2.3495
1994-12-23,0.2895,,,2.3592
1994-12-27,0.2914,,,2.3542
1994-12-28,0.2914,,,2.3639
1994-12-29,0.2941,,,2.3952
1994-12-30,0.2904,,,2.3689
1995-01-03,0.2858,,,2.3325
1995-01-04,0.2932,,,2.3495
1995-01-05,0.2895,,,2.3108
1995-01-06,0.3127,,,2.3495
1995-01-09,0.3068,,,2.3348
1995-01-10,0.3253,,,2.3639
1995-01-11,0.3481,,,2.3786
1995-01-12,0.3379,,,2.3735
1995-01-13,0.3342,,,2.4317
1995-01-16,0.3313,,,2.4848
1995-01-17,0.3351,,,2.5041
1995-01-18,0.3398,,,2.5212
1995-01-19,0.3416,,,2.4607
1995-01-20,0.3174,,,2.3883
1995-01-23,0.3146,,,2.434
1995-01-24,0.31,,,2.4034
1995-01-25,0.3051,,,2.3929
1995-01-26,0.2941,,,2.3205
1995-01-27,0.2969,,,2.3205
1995-01-30,0.2988,,,2.2864
1995-01-31,0.3007,,,2.3011
1995-02-01,0.2988,,,2.2914
1995-02-02,0.31,,,2.2864
1995-02-03,0.3016,,,2.3301
1995-02-06,0.3016,,,2.3592
1995-02-07,0.3039,,,2.3639
1995-02-08,0.315,,,2.398
1995-02-09,0.3249,,,2.398
1995-02-10,0.3258,,,2.4026
1995-02-13,0.3267,,,2.4026
1995-02-14,0.3206,,,2.398
1995-02-15,0.3178,,,2.3542
1995-02-16,0.3225,,,2.3592
1995-02-17,0.3173,,,2.3398
1995-02-21,0.3061,,,2.3154
1995-02-22,0.3047,,,2.3832
1995-02-23,0.3001,,,2.3883
1995-02-24,0.2912,,,2.3735
1995-02-27,0.2856,,,2.3929
1995-02-28,0.2949,,,2.4414
1995-03-01,0.2987,,,2.451
1995-03-02,0.2987,,,2.4704
1995-03-03,0.3005,,,2.4658
1995-03-06,0.2968,,,2.4921
1995-03-07,0.286,,,2.532
1995-03-08,0.2954,,,2.6545
1995-03-09,0.2968,,,2.6301
1995-03-10,0.2949,,,2.6568
1995-03-13,0.2847,,,2.6739
1995-03-14,0.2613,,,2.7804
1995-03-15,0.2613,,,2.732
1995-03-16,0.2632,,,2.7173
1995-03-17,0.2623,,,2.7103
1995-03-20,0.2632,,,2.756
1995-03-21,0.2707,,,2.7297
1995-03-22,0.2842,,,2.749
1995-03-23,0.2772,,,2.8192
1995-03-24,0.2819,,,2.8626
1995-03-27,0.2777,,,2.8289
1995-03-28,0.2567,,,2.8529
1995-03-29,0.2567,,,2.7998
1995-03-30,0.2642,,,2.7948
1995-03-31,0.2632,,,2.756
1995-04-03,0.2651,,,2.7126
1995-04-04,0.253,,,2.7076
1995-04-05,0.2595,,,2.7366
1995-04-06,0.2744,,,2.7126
1995-04-07,0.2744,,,2.6979
1995-04-10,0.2735,,,2.749
1995-04-11,0.2819,,,2.7948
1995-04-12,0.2912,,,2.7754
1995-04-13,0.2856,,,2.8095
1995-04-17,0.2866,,,2.9982
1995-04-18,0.28,,,2.9742
1995-04-19,0.2716,,,2.9498
1995-04-20,0.281,,,2.9161
1995-04-21,0.2922,,,2.9064
1995-04-24,0.2912,,,3.0129
1995-04-25,0.2819,,,3.1001
1995-04-26,0.2856,,,3.0854
1995-04-27,0.2828,,,3.0467
1995-04-28,0.2856,,,3.168
1995-05-01,0.2856,,,3.1823
1995-05-02,0.2847,,,3.0831
1995-05-03,0.2847,,,3.1339
1995-05-04,0.2875,,,3.1583
1995-05-05,0.2903,,,3.1001
1995-05-08,0.3024,,,3.0951
1995-05-09,0.308,,,3.0928
1995-05-10,0.3094,,,3.0711
1995-05-11,0.3061,,,3.1532
1995-05-12,0.3258,,,3.1292
1995-05-15,0.3258,,,3.1509
1995-05-16,0.3267,,,3.2889
1995-05-17,0.3285,,,3.3327
1995-05-18,0.3239,,,3.2792
1995-05-19,0.3192,,,3.3082
1995-05-22,0.3295,,,3.3811
1995-05-23,0.3276,,,3.4295
1995-05-24,0.3248,,,3.3908
1995-05-25,0.3239,,,3.4586
1995-05-26,0.3196,,,3.3908
1995-05-30,0.3145,,,3.2164
1995-05-31,0.3112,,,3.2819
1995-06-01,0.3159,,,3.2598
1995-06-02,0.3154,,,3.221
1995-06-05,0.3257,,,3.2842
1995-06-06,0.3294,,,3.221
1995-06-07,0.3229,,,3.2551
1995-06-08,0.3215,,,3.2598
1995-06-09,0.3257,,,3.2889
1995-06-12,0.3307,,,3.2455
1995-06-13,0.3294,,,3.2501
1995-06-14,0.3267,,,3.2478
1995-06-15,0.3267,,,3.2889
1995-06-16,0.3286,,,3.3714
1995-06-19,0.3323,,,3.4803
1995-06-20,0.3548,,,3.5407
1995-06-21,0.3697,,,3.507
1995-06-22,0.3679,,,3.5601
1995-06-23,0.365,,,3.5311
1995-06-26,0.3604,,,3.478
1995-06-27,0.3473,,,3.3664
1995-06-28,0.3491,,,3.4051
1995-06-29,0.3538,,,3.4632
1995-06-30,0.3477,,,3.502
1995-07-03,0.3515,,,3.5241
1995-07-05,0.3482,,,3.5144
1995-07-06,0.3519,,,3.5942
1995-07-07,0.3641,,,3.7054
1995-07-10,0.3641,,,3.8314
1995-07-11,0.3529,,,3.7395
1995-07-12,0.3519,,,3.8701
1995-07-13,0.3566,,,3.8798
1995-07-14,0.365,,,4.0155
1995-07-17,0.3669,,,4.2239
1995-07-18,0.3604,,,3.9476
1995-07-19,0.3407,,,3.662
1995-07-20,0.3524,,,3.7248
1995-07-21,0.3276,,,3.5652
1995-07-24,0.3398,,,3.6279
1995-07-25,0.3426,,,3.7345
1995-07-26,0.3398,,,3.7202
1995-07-27,0.3505,,,3.7395
1995-07-28,0.3407,,,3.5892
1995-07-31,0.3369,,,3.507
1995-08-01,0.3257,,,3.4683
1995-08-02,0.3323,,,3.4489
1995-08-03,0.3369,,,3.5311
1995-08-04,0.3313,,,3.6376
1995-08-07,0.3248,,,3.6279
1995-08-08,0.3182,,,3.6233
1995-08-09,0.3229,,,3.7395
1995-08-10,0.3201,,,3.6473
1995-08-11,0.3224,,,3.7395
1995-08-14,0.3248,,,3.8267
1995-08-15,0.3299,,,3.812
1995-08-16,0.3341,,,3.8267
1995-08-17,0.3351,,,3.8411
1995-08-18,0.3369,,,3.7636
1995-08-21,0.3313,,,3.662
1995-08-22,0.336,,,3.8484
1995-08-23,0.3416,,,3.7926
1995-08-24,0.3435,,,3.7248
1995-08-25,0.336,,,3.657
1995-08-28,0.3228,,,3.49
1995-08-29,0.3238,,,3.5601
1995-08-30,0.3257,,,3.6136
1995-08-31,0.3228,,,3.5845
1995-09-01,0.3224,,,3.478
1995-09-05,0.3266,,,3.6814
1995-09-06,0.3285,,,3.6233
1995-09-07,0.336,,,3.6667
1995-09-08,0.336,,,3.7008
1995-09-11,0.3322,,,3.7829
1995-09-12,0.3224,,,3.7299
1995-09-13,0.3182,,,3.7248
1995-09-14,0.3003,,,3.6764
1995-09-15,0.2694,,,3.621
1995-09-18,0.2755,,,3.5652
1995-09-19,0.2759,,,3.6159
1995-09-20,0.275,,,3.6086
1995-09-21,0.2778,,,3.5117
1995-09-22,0.2782,,,3.478
1995-09-25,0.2817,,,3.4966
1995-09-26,0.2806,,,3.4198
1995-09-27,0.2722,,,3.4342
1995-09-28,0.2834,,,3.5458
1995-09-29,0.2797,,,3.507
1995-10-02,0.2825,,,3.4198
1995-10-03,0.2825,,,3.4439
1995-10-04,0.2731,,,3.3373
1995-10-05,0.274,,,3.3908
1995-10-06,0.2679,,,3.3276
1995-10-09,0.2613,,,3.221
1995-10-10,0.2604,,,3.2455
1995-10-11,0.2619,,,3.3567
1995-10-12,0.2651,,,3.3954
1995-10-13,0.2703,,,3.3423
1995-10-16,0.2713,,,3.3617
1995-10-17,0.275,,,3.5311
1995-10-18,0.2806,,,3.7054
1995-10-19,0.2609,,,3.7492
1995-10-20,0.2637,,,3.7008
1995-10-23,0.2637,,,3.7345
1995-10-24,0.2637,,,3.7783
1995-10-25,0.2609,,,3.7151
1995-10-26,0.2619,,,3.7977
1995-10-27,0.2609,,,3.8752
1995-10-30,0.2646,,,3.9817
1995-10-31,0.2726,,,3.8752
1995-11-01,0.275,,,3.812
1995-11-02,0.275,,,3.8752
1995-11-03,0.274,,,3.8558
1995-11-06,0.2863,,,3.7733
1995-11-07,0.2975,,,3.6039
1995-11-08,0.2919,,,3.6911
1995-11-09,0.2957,,,3.8364
1995-11-10,0.2984,,,3.7539
1995-11-13,0.3069,,,3.7322
1995-11-14,0.3116,,,3.6427
1995-11-15,0.3078,,,3.6427
1995-11-16,0.2999,,,3.4826
1995-11-17,0.3013,,,3.3857
1995-11-20,0.29,,,3.3327
1995-11-21,0.2909,,,3.4102
1995-11-22,0.2909,,,3.3857
1995-11-24,0.3027,,,3.4102
1995-11-27,0.2966,,,3.3811
1995-11-28,0.3012,,,3.5458
1995-11-29,0.2956,,,3.478
1995-11-30,0.2872,,,3.3761
1995-12-01,0.2834,,,3.3423
1995-12-04,0.2975,,,3.4051
1995-12-05,0.2975,,,3.3327
1995-12-06,0.2918,,,3.5117
1995-12-07,0.2904,,,3.507
1995-12-08,0.2966,,,3.662
1995-12-11,0.2909,,,3.6086
1995-12-12,0.2862,,,3.5407
1995-12-13,0.289,,,3.5555
1995-12-14,0.2881,,,3.4392
1995-12-15,0.2655,,,3.4245
1995-12-18,0.2429,,,3.3714
1995-12-19,0.2466,,,3.5214
1995-12-20,0.2457,,,3.3761
1995-12-21,0.2448,,,3.4877
1995-12-22,0.2429,,,3.507
1995-12-26,0.2414,,,3.4973
1995-12-27,0.2439,,,3.4439
1995-12-28,0.241,,,3.3857
1995-12-29,0.24,,,3.4005
1996-01-02,0.242,,,3.478
1996-01-03,0.242,,,3.3664
1996-01-04,0.2377,,,3.3857
1996-01-05,0.2579,,,3.347
1996-01-08,0.2608,,,3.3423
1996-01-09,0.2466,,,3.1075
1996-01-10,0.2579,,,3.192
1996-01-11,0.2636,,,3.3567
1996-01-12,0.2551,,,3.323
1996-01-15,0.257,,,3.197
1996-01-16,0.2603,,,3.347
1996-01-17,0.2561,,,3.2889
1996-01-18,0.2405,,,3.3954
1996-01-19,0.225,,,3.5601
1996-01-22,0.2297,,,3.5652
1996-01-23,0.2381,,,3.4683
1996-01-24,0.2429,,,3.5361
1996-01-25,0.2278,,,3.4632
1996-01-26,0.2306,,,3.507
1996-01-29,0.2193,,,3.502
1996-01-30,0.2057,,,3.519
1996-01-31,0.208,,,3.5845
1996-02-01,0.2137,,,3.6473
1996-02-02,0.2203,,,3.6039
1996-02-05,0.2203,,,3.7636
1996-02-06,0.2231,,,3.7395
1996-02-07,0.2128,,,3.7539
1996-02-08,0.2099,,,3.8314
1996-02-09,0.209,,,3.8798
1996-02-12,0.2137,,,3.8558
1996-02-13,0.2118,,,3.8604
1996-02-14,0.208,,,3.8267
1996-02-15,0.2109,,,3.817
1996-02-16,0.2071,,,3.7926
1996-02-20,0.2184,,,3.788
1996-02-21,0.2231,,,3.8701
1996-02-22,0.225,,,3.9721
1996-02-23,0.225,,,4.0108
1996-02-26,0.2222,,,3.8992
1996-02-27,0.2155,,,3.8798
1996-02-28,0.209,,,3.8798
1996-02-29,0.2071,,,3.8244
1996-03-01,0.2024,,,3.7008
1996-03-04,0.1977,,,3.7299
1996-03-05,0.2005,,,3.8023
1996-03-06,0.1972,,,3.7589
1996-03-07,0.1944,,,3.7709
1996-03-08,0.1958,,,3.6861
1996-03-11,0.1948,,,3.7395
1996-03-12,0.1944,,,3.7105
1996-03-13,0.1939,,,3.9089
1996-03-14,0.1929,,,3.8604
1996-03-15,0.1948,,,3.967
1996-03-18,0.1967,,,4.0786
1996-03-19,0.1939,,,4.1414
1996-03-20,0.1902,,,4.0542
1996-03-21,0.1892,,,3.9042
1996-03-22,0.1911,,,3.9186
1996-03-25,0.1807,,,3.8701
1996-03-26,0.1798,,,3.9817
1996-03-27,0.1902,,,3.9721
1996-03-28,0.1822,,,3.9624
1996-03-29,0.185,,,3.9961
1996-04-01,0.192,,,3.9817
1996-04-02,0.1883,,,4.0542
1996-04-03,0.185,,,4.0496
1996-04-04,0.1816,,,4.0445
1996-04-08,0.1835,,,4.0205
1996-04-09,0.1958,,,3.938
1996-04-10,0.1958,,,3.938
1996-04-11,0.1939,,,3.9186
1996-04-12,0.192,,,3.9186
1996-04-15,0.1939,,,4.0116
1996-04-16,0.1948,,,4.0786
1996-04-17,0.1902,,,4.1054
1996-04-18,0.1864,,,4.2239
1996-04-19,0.1887,,,4.253
1996-04-22,0.1892,,,4.3693
1996-04-23,0.1864,,,4.3642
1996-04-24,0.1826,,,4.3208
1996-04-25,0.1873,,,4.3693
1996-04-26,0.1864,,,4.3983
1996-04-29,0.1864,,,4.3642
1996-04-30,0.1835,,,4.3886
1996-05-01,0.1835,,,4.4611
1996-05-02,0.1789,,,4.3255
1996-05-03,0.1798,,,4.2964
1996-05-06,0.1929,,,4.3305
1996-05-07,0.2024,,,4.3836
1996-05-08,0.2015,,,4.4274
1996-05-09,0.1967,,,4.3983
1996-05-10,0.2052,,,4.4514
1996-05-13,0.2038,,,4.5967
1996-05-14,0.2071,,,4.6115
1996-05-15,0.2146,,,4.558
1996-05-16,0.2137,,,4.5386
1996-05-17,0.208,,,4.534
1996-05-20,0.2104,,,4.5243
1996-05-21,0.2042,,,4.4611
1996-05-22,0.1963,,,4.5289
1996-05-23,0.1977,,,4.5921
1996-05-24,0.2015,,,4.5921
1996-05-28,0.1986,,,4.5436
1996-05-29,0.1873,,,4.5386
1996-05-30,0.192,,,4.5824
1996-05-31,0.1967,,,4.6018
1996-06-03,0.1864,,,4.587
1996-06-04,0.1822,,,4.5677
1996-06-05,0.1892,,,4.6839
1996-06-06,0.1826,,,4.6428
1996-06-07,0.1835,,,4.6987
1996-06-10,0.1816,,,4.6742
1996-06-11,0.1807,,,4.7324
1996-06-12,0.1826,,,4.844
1996-06-13,0.1854,,,4.8292
1996-06-14,0.1803,,,4.7665
1996-06-17,0.1779,,,4.8292
1996-06-18,0.1713,,,4.7421
1996-06-19,0.1741,,,4.718
1996-06-20,0.1713,,,4.718
1996-06-21,0.1704,,,4.8002
1996-06-24,0.1676,,,4.8099
1996-06-25,0.1553,,,4.7277
1996-06-26,0.1496,,,4.6696
1996-06-27,0.1553,,,4.6479
1996-06-28,0.1582,,,4.6549
1996-07-01,0.1619,,,4.7397
1996-07-02,0.1582,,,4.713
1996-07-03,0.1459,,,4.6936
1996-07-05,0.1469,,,4.587
1996-07-08,0.144,,,4.6622
1996-07-09,0.1431,,,4.6502
1996-07-10,0.1412,,,4.6308
1996-07-11,0.1346,,,4.4371
1996-07-12,0.136,,,4.3545
1996-07-15,0.1295,,,4.2867
1996-07-16,0.127,,,4.4708
1996-07-17,0.127,,,4.5386
1996-07-18,0.1572,,,4.6452
1996-07-19,0.1563,,,4.6882
1996-07-22,0.1525,,,4.6405
1996-07-23,0.1544,,,4.3448
1996-07-24,0.1567,,,4.4468
1996-07-25,0.1582,,,4.5921
1996-07-26,0.1657,,,4.6161
1996-07-29,0.1676,,,4.5289
1996-07-30,0.1609,,,4.5967
1996-07-31,0.1657,,,4.5677
1996-08-01,0.16,,,4.6742
1996-08-02,0.1628,,,4.7808
1996-08-05,0.1582,,,4.718
1996-08-06,0.1619,,,4.8052
1996-08-07,0.1685,,,4.8343
1996-08-08,0.1666,,,4.8537
1996-08-09,0.1741,,,4.8246
1996-08-12,0.1732,,,4.8537
1996-08-13,0.1694,,,4.7858
1996-08-14,0.1713,,,4.8389
1996-08-15,0.1676,,,4.8486
1996-08-16,0.1694,,,4.8149
1996-08-19,0.1779,,,4.7858
1996-08-20,0.177,,,4.7808
1996-08-21,0.1732,,,4.7858
1996-08-22,0.1751,,,4.844
1996-08-23,0.1798,,,4.7762
1996-08-26,0.1816,,,4.7614
1996-08-27,0.1872,,,4.8343
1996-08-28,0.1873,,,4.868
1996-08-29,0.1845,,,4.8099
1996-08-30,0.1826,,,4.7471
1996-09-03,0.1816,,,4.7808
1996-09-04,0.1816,,,4.7808
1996-09-05,0.1722,,,4.7083
1996-09-06,0.1732,,,4.7471
1996-09-09,0.1657,,,4.8389
1996-09-10,0.1619,,,4.8196
1996-09-11,0.1591,,,4.8486
1996-09-12,0.1534,,,4.9846
1996-09-13,0.1582,,,5.0765
1996-09-16,0.1685,,,5.0959
1996-09-17,0.1732,,,5.1881
1996-09-18,0.177,,,5.2896
1996-09-19,0.176,,,5.3381
1996-09-20,0.1722,,,5.3528
1996-09-23,0.1685,,,5.3381
1996-09-24,0.1694,,,5.3043
1996-09-25,0.1685,,,5.2559
1996-09-26,0.1685,,,5.1152
1996-09-27,0.168,,,5.2075
1996-09-30,0.1671,,,5.1106
1996-10-01,0.1854,,,5.1203
1996-10-02,0.1779,,,5.2218
